id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order,beginner_id
899,94,1500.0,109,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
900,95,1500.0,112,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
901,100,1500.0,8004,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
902,101,1500.0,8005,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
903,96,1500.0,6004,100,"2021/8/31 12:00:00","2021/9/4 04:59:59",0,0,0,0
904,97,1500.0,6005,100,"2021/8/31 12:00:00","2021/9/4 04:59:59",0,0,0,0
905,98,1500.0,7004,100,"2021/8/20 05:00:00","2021/8/25 20:59:59",0,0,0,0
906,99,1500.0,7005,100,"2021/8/20 05:00:00","2021/8/25 20:59:59",0,0,0,0
907,37,3000.0,109,30,"2021/8/20 05:00:00","2021/8/25 04:59:59",0,0,0,0
908,38,3000.0,112,30,"2021/8/20 05:00:00","2021/8/25 04:59:59",0,0,0,0
909,32,3000.0,102,30,"2021/8/22 05:00:00","2021/8/28 04:59:59",0,0,0,0
910,42,3000.0,102,40,"2021/8/22 05:00:00","2021/8/28 04:59:59",0,0,0,0
911,39,3000.0,111,30,"2021/8/28 05:00:00","2021/9/1 04:59:59",0,0,0,0
912,49,3000.0,111,40,"2021/8/28 05:00:00","2021/9/1 04:59:59",0,0,0,0
913,31,2000.0,101,30,"2021/8/28 05:00:00","2021/8/31 04:59:59",0,0,0,0
914,41,2000.0,101,40,"2021/8/28 05:00:00","2021/8/31 04:59:59",0,0,0,0
915,34,2000.0,103,30,"2021/8/28 05:00:00","2021/9/8 04:59:59",0,0,0,0
916,44,2000.0,103,40,"2021/8/28 05:00:00","2021/9/8 04:59:59",0,0,0,0
917,151,1500.0,6004,80,"2021/8/31 12:00:00","2021/9/14 20:59:59",0,0,0,0
918,152,1500.0,6005,80,"2021/8/31 12:00:00","2021/9/14 20:59:59",0,0,0,0
919,251,1500.0,7004,80,"2021/08/18 12:00:00","2021/08/25 20:59:59",0,0,0,0
920,252,1500.0,7005,80,"2021/08/18 12:00:00","2021/08/25 20:59:59",0,0,0,0
921,251,1500.0,7004,80,"2021/09/17 12:00:00","2021/09/24 20:59:59",0,0,0,0
922,252,1500.0,7005,80,"2021/09/17 12:00:00","2021/09/24 20:59:59",0,0,0,0
923,251,1500.0,7004,80,"2021/10/18 12:00:00","2021/10/25 20:59:59",0,0,0,0
924,252,1500.0,7005,80,"2021/10/18 12:00:00","2021/10/25 20:59:59",0,0,0,0
925,151,1500.0,6004,80,"2021/9/30 12:00:00","2021/10/14 20:59:59",0,0,0,0
926,152,1500.0,6005,80,"2021/9/30 12:00:00","2021/10/14 20:59:59",0,0,0,0
927,31,2000.0,101,30,"2021/09/04 05:00:00","2021/09/08 04:59:59",0,0,0,0
928,41,2000.0,101,40,"2021/09/04 05:00:00","2021/09/08 04:59:59",0,0,0,0
929,45,2000.0,104,40,"2021/09/08 05:00:00","2021/09/21 04:59:59",0,0,0,0
930,39,2000.0,111,30,"2021/09/08 05:00:00","2021/09/12 04:59:59",0,0,0,0
931,49,2000.0,111,40,"2021/09/08 05:00:00","2021/09/12 04:59:59",0,0,0,0
932,37,2000.0,109,30,"2021/09/08 05:00:00","2021/09/12 04:59:59",0,0,0,0
933,38,2000.0,112,30,"2021/09/08 05:00:00","2021/09/12 04:59:59",0,0,0,0
934,32,2000.0,102,30,"2021/09/12 05:00:00","2021/09/15 04:59:59",0,0,0,0
935,42,2000.0,102,40,"2021/09/12 05:00:00","2021/09/15 04:59:59",0,0,0,0
936,34,2000.0,103,30,"2021/09/12 05:00:00","2021/09/15 04:59:59",0,0,0,0
937,44,2000.0,103,40,"2021/09/12 05:00:00","2021/09/15 04:59:59",0,0,0,0
938,31,3000.0,101,30,"2021/09/15 05:00:00","2021/09/20 04:59:59",0,0,0,0
939,41,2000.0,101,40,"2021/09/15 05:00:00","2021/09/20 04:59:59",0,0,0,0
940,37,2000.0,109,30,"2021/09/19 05:00:00","2021/09/22 04:59:59",0,0,0,0
941,32,2000.0,102,30,"2021/09/20 05:00:00","2021/09/24 04:59:59",0,0,0,0
942,42,2000.0,102,40,"2021/09/20 05:00:00","2021/09/24 04:59:59",0,0,0,0
943,81,1500.0,101,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
944,82,1500.0,102,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
945,83,1500.0,111,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
946,84,1500.0,109,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
947,85,1500.0,112,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
948,351,1500.0,8004,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
949,352,1500.0,8005,80,"2021/09/24 05:00:00","2021/09/30 04:59:59",0,0,0,0
950,37,2000.0,109,30,"2021/09/25 05:00:00","2021/10/02 04:59:59",0,0,0,0
951,38,2000.0,112,30,"2021/09/25 05:00:00","2021/10/02 04:59:59",0,0,0,0
952,31,2000.0,101,30,"2021/09/25 05:00:00","2021/10/02 04:59:59",0,0,0,0
953,41,2000.0,101,40,"2021/09/25 05:00:00","2021/10/02 04:59:59",0,0,0,0
954,34,2000.0,103,30,"2021/09/25 05:00:00","2021/10/07 04:59:59",0,0,0,0
955,44,2000.0,103,40,"2021/09/25 05:00:00","2021/10/07 04:59:59",0,0,0,0
956,251,1500.0,7004,80,"2021/11/18 12:00:00","2021/11/25 20:59:59",0,0,0,0
957,252,1500.0,7005,80,"2021/11/18 12:00:00","2021/11/25 20:59:59",0,0,0,0
958,251,1500.0,7004,80,"2021/12/17 12:00:00","2021/12/24 20:59:59",0,0,0,0
959,252,1500.0,7005,80,"2021/12/17 12:00:00","2021/12/24 20:59:59",0,0,0,0
960,151,1500.0,6004,80,"2021/10/31 12:00:00","2021/11/14 20:59:59",0,0,0,0
961,152,1500.0,6005,80,"2021/10/31 12:00:00","2021/11/14 20:59:59",0,0,0,0
962,32,2000.0,102,30,"2021/10/02 05:00:00","2021/10/06 04:59:59",0,0,0,0
963,42,2000.0,102,40,"2021/10/02 05:00:00","2021/10/06 04:59:59",0,0,0,0
964,45,2000.0,104,40,"2021/10/06 05:00:00","2021/10/20 04:59:59",0,0,0,0
965,31,2000.0,101,30,"2021/10/06 5:00:00","2021/10/10 4:59:59",0,0,0,0
966,41,2000.0,101,40,"2021/10/06 5:00:00","2021/10/10 4:59:59",0,0,0,0
967,39,2000.0,111,30,"2021/10/10 5:00:00","2021/10/15 4:59:59",0,0,0,0
968,49,2000.0,111,40,"2021/10/10 5:00:00","2021/10/15 4:59:59",0,0,0,0
969,37,2000.0,109,30,"2021/10/10 5:00:00","2021/10/15 4:59:59",0,0,0,0
970,38,2000.0,112,30,"2021/10/10 5:00:00","2021/10/15 4:59:59",0,0,0,0
971,31,3000.0,101,30,"2021/10/15 5:00:00","2021/10/20 4:59:59",0,0,0,0
972,41,2000.0,101,40,"2021/10/15 5:00:00","2021/10/20 4:59:59",0,0,0,0
973,32,2000.0,102,30,"2021/10/20 05:00:00","2021/10/26 04:59:59",0,0,0,0
974,42,2000.0,102,40,"2021/10/20 05:00:00","2021/10/26 04:59:59",0,0,0,0
975,37,2000.0,109,30,"2021/10/20 5:00:00","2021/10/24 4:59:59",0,0,0,0
976,81,1500.0,101,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
977,82,1500.0,102,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
978,83,1500.0,111,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
979,84,1500.0,109,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
980,85,1500.0,112,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
981,351,1500.0,8004,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
982,352,1500.0,8005,80,"2021/10/24 05:00:00","2021/10/31 04:59:59",0,0,0,0
983,37,2000.0,109,30,"2021/10/26 5:00:00","2021/10/31 4:59:59",0,0,0,0
984,38,2000.0,112,30,"2021/10/26 5:00:00","2021/10/31 4:59:59",0,0,0,0
985,31,2000.0,101,30,"2021/10/26 5:00:00","2021/10/31 4:59:59",0,0,0,0
986,41,2000.0,101,40,"2021/10/26 5:00:00","2021/10/31 4:59:59",0,0,0,0
987,34,2000.0,103,30,"2021/10/26 5:00:00","2021/11/06 4:59:59",0,0,0,0
988,44,2000.0,103,40,"2021/10/26 5:00:00","2021/11/06 4:59:59",0,0,0,0
989,32,3000.0,102,30,"2021/10/31 5:00:00","2021/11/05 04:59:59",0,0,0,0
990,42,3000.0,102,40,"2021/10/31 5:00:00","2021/11/05 04:59:59",0,0,0,0
991,151,1500.0,6004,80,"2021/11/30 12:00:00","2021/12/14 20:59:59",0,0,0,0
992,152,1500.0,6005,80,"2021/11/30 12:00:00","2021/12/14 20:59:59",0,0,0,0
993,31,4000.0,101,30,"2021/11/05 5:00:00","2021/11/10 4:59:59",0,0,0,0
994,41,2000.0,101,40,"2021/11/05 5:00:00","2021/11/10 4:59:59",0,0,0,0
995,39,3000.0,111,30,"2021/11/10 5:00:00","2021/11/15 4:59:59",0,0,0,0
996,49,3000.0,111,40,"2021/11/10 5:00:00","2021/11/15 4:59:59",0,0,0,0
997,37,3000.0,109,30,"2021/11/10 5:00:00","2021/11/15 4:59:59",0,0,0,0
998,38,3000.0,112,30,"2021/11/10 5:00:00","2021/11/15 4:59:59",0,0,0,0
999,31,3000.0,101,30,"2021/11/15 5:00:00","2021/11/19 4:59:59",0,0,0,0
1000,41,2000.0,101,40,"2021/11/15 5:00:00","2021/11/19 4:59:59",0,0,0,0
1001,45,2000.0,104,40,"2021/11/17 05:00:00","2021/12/01 04:59:59",0,0,0,0
1002,32,2000.0,102,30,"2021/11/19 05:00:00","2021/11/25 04:59:59",0,0,0,0
1003,42,2000.0,102,40,"2021/11/19 05:00:00","2021/11/25 04:59:59",0,0,0,0
1004,81,1500.0,101,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1005,82,1500.0,102,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1006,83,1500.0,111,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1007,84,1500.0,109,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1008,85,1500.0,112,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1009,351,1500.0,8004,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1010,352,1500.0,8005,80,"2021/11/23 05:00:00","2021/12/01 04:59:59",0,0,0,0
1011,37,2000.0,109,30,"2021/11/25 5:00:00","2021/12/01 4:59:59",0,0,0,0
1012,38,2000.0,112,30,"2021/11/25 5:00:00","2021/12/01 4:59:59",0,0,0,0
1013,31,2000.0,101,30,"2021/11/25 5:00:00","2021/12/01 4:59:59",0,0,0,0
1014,41,2000.0,101,40,"2021/11/25 5:00:00","2021/12/01 4:59:59",0,0,0,0
1015,34,2000.0,103,30,"2021/11/25 5:00:00","2021/12/06 4:59:59",0,0,0,0
1016,44,2000.0,103,40,"2021/11/25 5:00:00","2021/12/06 4:59:59",0,0,0,0
1017,251,1500.0,7004,80,"2022/01/18 12:00:00","2022/01/25 20:59:59",0,0,0,0
1018,252,1500.0,7005,80,"2022/01/18 12:00:00","2022/01/25 20:59:59",0,0,0,0
1019,251,1500.0,7004,80,"2022/02/10 12:00:00","2022/02/22 20:59:59",0,0,0,0
1020,252,1500.0,7005,80,"2022/02/10 12:00:00","2022/02/22 20:59:59",0,0,0,0
1021,151,1500.0,6004,80,"2022/01/31 12:00:00","2022/02/20 20:59:59",0,0,0,0
1022,152,1500.0,6005,80,"2022/01/31 12:00:00","2022/02/20 20:59:59",0,0,0,0
1023,151,1500.0,6004,80,"2021/12/31 12:00:00","2022/01/14 20:59:59",0,0,0,0
1024,152,1500.0,6005,80,"2021/12/31 12:00:00","2022/01/14 20:59:59",0,0,0,0
1025,32,2000.0,102,30,"2021/12/01 05:00:00","2021/12/06 04:59:59",0,0,0,0
1026,42,2000.0,102,40,"2021/12/01 05:00:00","2021/12/06 04:59:59",0,0,0,0
1027,31,2000.0,101,30,"2021/12/06 5:00:00","2021/12/11 4:59:59",0,0,0,0
1028,41,2000.0,101,40,"2021/12/06 5:00:00","2021/12/11 4:59:59",0,0,0,0
1029,39,2000.0,111,30,"2021/12/11 5:00:00","2021/12/15 4:59:59",0,0,0,0
1030,49,2000.0,111,40,"2021/12/11 5:00:00","2021/12/15 4:59:59",0,0,0,0
1031,31,3000.0,101,30,"2021/12/15 5:00:00","2021/12/20 4:59:59",0,0,0,0
1032,41,2000.0,101,40,"2021/12/15 5:00:00","2021/12/20 4:59:59",0,0,0,0
1033,45,2000.0,104,40,"2021/12/15 5:00:00","2021/12/31 04:59:59",0,0,0,0
1034,32,2000.0,102,30,"2021/12/20 05:00:00","2021/12/26 04:59:59",0,0,0,0
1035,42,2000.0,102,40,"2021/12/20 05:00:00","2021/12/26 04:59:59",0,0,0,0
1036,37,2000.0,109,30,"2021/12/20 05:00:00","2021/12/24 4:59:59",0,0,0,0
1037,81,1500.0,101,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1038,82,1500.0,102,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1039,83,1500.0,111,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1040,84,1500.0,109,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1041,85,1500.0,112,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1042,351,1500.0,8004,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1043,352,1500.0,8005,80,"2021/12/24 05:00:00","2021/12/31 04:59:59",0,0,0,0
1044,37,2000.0,109,30,"2021/12/26 5:00:00","2021/12/31 4:59:59",0,0,0,0
1045,38,2000.0,112,30,"2021/12/26 5:00:00","2021/12/31 4:59:59",0,0,0,0
1046,31,2000.0,101,30,"2021/12/26 5:00:00","2021/12/31 4:59:59",0,0,0,0
1047,41,2000.0,101,40,"2021/12/26 5:00:00","2021/12/31 4:59:59",0,0,0,0
1048,34,2000.0,103,30,"2021/12/26 5:00:00","2022/01/06 4:59:59",0,0,0,0
1049,44,2000.0,103,40,"2021/12/26 5:00:00","2022/01/06 4:59:59",0,0,0,0
1050,32,2000.0,102,30,"2021/12/31 05:00:00","2022/01/06 04:59:59",0,0,0,0
1051,42,2000.0,102,40,"2021/12/31 05:00:00","2022/01/06 04:59:59",0,0,0,0
1052,31,2000.0,101,30,"2022/01/06 5:00:00","2022/01/11 4:59:59",0,0,0,0
1053,41,2000.0,101,40,"2022/01/06 5:00:00","2022/01/11 4:59:59",0,0,0,0
1054,39,2000.0,111,30,"2022/01/11 5:00:00","2022/01/15 4:59:59",0,0,0,0
1055,49,2000.0,111,40,"2022/01/11 5:00:00","2022/01/15 4:59:59",0,0,0,0
1056,31,3000.0,101,30,"2022/01/15 5:00:00","2022/01/20 4:59:59",0,0,0,0
1057,41,2000.0,101,40,"2022/01/15 5:00:00","2022/01/20 4:59:59",0,0,0,0
1058,32,2000.0,102,30,"2022/01/20 05:00:00","2022/01/26 04:59:59",0,0,0,0
1059,42,2000.0,102,40,"2022/01/20 05:00:00","2022/01/26 04:59:59",0,0,0,0
1060,37,2000.0,109,30,"2022/01/20 05:00:00","2022/01/24 4:59:59",0,0,0,0
1061,45,2000.0,104,40,"2022/01/20 5:00:00","2022/02/01 04:59:59",0,0,0,0
1062,81,1500.0,101,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1063,82,1500.0,102,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1064,83,1500.0,111,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1065,84,1500.0,109,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1066,85,1500.0,112,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1067,351,1500.0,8004,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1068,352,1500.0,8005,80,"2022/01/24 05:00:00","2022/02/01 04:59:59",0,0,0,0
1069,37,2000.0,109,30,"2022/01/26 5:00:00","2022/02/01 04:59:59",0,0,0,0
1070,38,2000.0,112,30,"2022/01/26 5:00:00","2022/02/01 04:59:59",0,0,0,0
1071,31,2000.0,101,30,"2022/01/26 5:00:00","2022/02/01 04:59:59",0,0,0,0
1072,41,2000.0,101,40,"2022/01/26 5:00:00","2022/02/01 04:59:59",0,0,0,0
1073,34,2000.0,103,30,"2022/01/26 5:00:00","2022/02/06 04:59:59",0,0,0,0
1074,44,2000.0,103,40,"2022/01/26 5:00:00","2022/02/06 04:59:59",0,0,0,0
1075,151,1500.0,6004,80,"2022/02/28 12:00:00","2022/03/14 20:59:59",0,0,0,0
1076,152,1500.0,6005,80,"2022/02/28 12:00:00","2022/03/14 20:59:59",0,0,0,0
1077,32,2000.0,102,30,"2022/02/01 05:00:00","2022/02/06 04:59:59",0,0,0,0
1078,42,2000.0,102,40,"2022/02/01 05:00:00","2022/02/06 04:59:59",0,0,0,0
1079,31,2000.0,101,30,"2022/02/06 5:00:00","2022/02/11 4:59:59",0,0,0,0
1080,41,2000.0,101,40,"2022/02/06 5:00:00","2022/02/11 4:59:59",0,0,0,0
1081,39,2000.0,111,30,"2022/02/11 5:00:00","2022/02/15 4:59:59",0,0,0,0
1082,49,2000.0,111,40,"2022/02/11 5:00:00","2022/02/15 4:59:59",0,0,0,0
1083,31,4000.0,101,30,"2022/02/15 5:00:00","2022/02/19 4:59:59",0,0,0,0
1084,41,2000.0,101,40,"2022/02/15 5:00:00","2022/02/19 4:59:59",0,0,0,0
1085,34,4000.0,103,30,"2022/02/15 5:00:00","2022/02/21 4:59:59",0,0,0,0
1086,44,4000.0,103,40,"2022/02/15 5:00:00","2022/02/21 4:59:59",0,0,0,0
1087,91,1500.0,101,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1088,92,1500.0,102,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1089,93,1500.0,111,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1090,94,1500.0,109,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1091,95,1500.0,112,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1092,100,1500.0,8004,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1093,101,1500.0,8005,100,"2022/02/15 5:00:00","2022/3/1 04:59:59",0,0,0,0
1094,96,1500.0,6004,100,"2022/02/15 5:00:00","2022/2/20 20:59:59",0,0,0,0
1095,97,1500.0,6005,100,"2022/02/15 5:00:00","2022/2/20 20:59:59",0,0,0,0
1096,96,1500.0,6004,100,"2022/02/28 12:00:00","2022/3/1 04:59:59",0,0,0,0
1097,97,1500.0,6005,100,"2022/02/28 12:00:00","2022/3/1 04:59:59",0,0,0,0
1098,98,1500.0,7004,100,"2022/02/15 5:00:00","2022/2/22 20:59:59",0,0,0,0
1099,99,1500.0,7005,100,"2022/02/15 5:00:00","2022/2/22 20:59:59",0,0,0,0
1100,32,4000.0,102,30,"2022/02/19 05:00:00","2022/02/25 04:59:59",0,0,0,0
1101,42,4000.0,102,40,"2022/02/19 05:00:00","2022/02/25 04:59:59",0,0,0,0
1102,39,4000.0,111,30,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0,0
1103,49,4000.0,111,40,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0,0
1104,37,4000.0,109,30,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0,0
1105,38,4000.0,112,30,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0,0
1106,31,4000.0,101,30,"2022/02/28 5:00:00","2022/03/04 4:59:59",0,0,0,0
1107,41,2000.0,101,40,"2022/02/28 5:00:00","2022/03/04 4:59:59",0,0,0,0
1108,251,1500.0,7004,80,"2022/03/16 12:00:00","2022/03/23 20:59:59",0,0,0,0
1109,252,1500.0,7005,80,"2022/03/16 12:00:00","2022/03/23 20:59:59",0,0,0,0
1110,32,2000.0,102,30,"2022/03/04 05:00:00","2022/03/11 04:59:59",0,0,0,0
1111,42,2000.0,102,40,"2022/03/04 05:00:00","2022/03/11 04:59:59",0,0,0,0
1112,39,2000.0,111,30,"2022/03/11 5:00:00","2022/03/15 4:59:59",0,0,0,0
1113,49,2000.0,111,40,"2022/03/11 5:00:00","2022/03/15 4:59:59",0,0,0,0
1114,31,3000.0,101,30,"2022/03/15 5:00:00","2022/03/20 4:59:59",0,0,0,0
1115,41,2000.0,101,40,"2022/03/15 5:00:00","2022/03/20 4:59:59",0,0,0,0
1116,32,2000.0,102,30,"2022/03/20 05:00:00","2022/03/26 04:59:59",0,0,0,0
1117,42,2000.0,102,40,"2022/03/20 05:00:00","2022/03/26 04:59:59",0,0,0,0
1118,37,2000.0,109,30,"2022/03/20 05:00:00","2022/03/24 4:59:59",0,0,0,0
1119,45,2000.0,104,40,"2022/03/20 05:00:00","2022/04/01 04:59:59",0,0,0,0
1120,81,1500.0,101,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1121,82,1500.0,102,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1122,83,1500.0,111,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1123,84,1500.0,109,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1124,85,1500.0,112,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1125,351,1500.0,8004,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1126,352,1500.0,8005,80,"2022/03/24 05:00:00","2022/04/01 04:59:59",0,0,0,0
1127,37,2000.0,109,30,"2022/03/26 5:00:00","2022/04/01 4:59:59",0,0,0,0
1128,38,2000.0,112,30,"2022/03/26 5:00:00","2022/04/01 4:59:59",0,0,0,0
1129,31,2000.0,101,30,"2022/03/26 5:00:00","2022/04/01 4:59:59",0,0,0,0
1130,41,2000.0,101,40,"2022/03/26 5:00:00","2022/04/01 4:59:59",0,0,0,0
1131,34,2000.0,103,30,"2022/03/26 5:00:00","2022/04/06 4:59:59",0,0,0,0
1132,44,2000.0,103,40,"2022/03/26 5:00:00","2022/04/06 4:59:59",0,0,0,0
1133,151,1500.0,6004,80,"2022/03/31 12:00:00","2022/04/14 20:59:59",0,0,0,0
1134,152,1500.0,6005,80,"2022/03/31 12:00:00","2022/04/14 20:59:59",0,0,0,0
1135,151,1500.0,6004,80,"2022/04/30 12:00:00","2022/05/14 20:59:59",0,0,0,0
1136,152,1500.0,6005,80,"2022/04/30 12:00:00","2022/05/14 20:59:59",0,0,0,0
1137,32,2000.0,102,30,"2022/04/01 05:00:00","2022/04/06 04:59:59",0,0,0,0
1138,42,2000.0,102,40,"2022/04/01 05:00:00","2022/04/06 04:59:59",0,0,0,0
1139,31,2000.0,101,30,"2022/04/06 5:00:00","2022/04/11 4:59:59",0,0,0,0
1140,41,2000.0,101,40,"2022/04/06 5:00:00","2022/04/11 4:59:59",0,0,0,0
1141,39,2000.0,111,30,"2022/04/11 5:00:00","2022/04/15 4:59:59",0,0,0,0
1142,49,2000.0,111,40,"2022/04/11 5:00:00","2022/04/15 4:59:59",0,0,0,0
1143,31,3000.0,101,30,"2022/04/15 5:00:00","2022/04/20 4:59:59",0,0,0,0
1144,41,2000.0,101,40,"2022/04/15 5:00:00","2022/04/20 4:59:59",0,0,0,0
1145,45,2000.0,104,40,"2022/04/15 5:00:00","2022/04/30 04:59:59",0,0,0,0
1146,32,2000.0,102,30,"2022/04/20 05:00:00","2022/04/25 04:59:59",0,0,0,0
1147,42,2000.0,102,40,"2022/04/20 05:00:00","2022/04/25 04:59:59",0,0,0,0
1148,37,2000.0,109,30,"2022/04/12 05:00:00","2022/04/15 4:59:59",0,0,0,0
1149,38,2000.0,112,30,"2022/04/12 05:00:00","2022/04/15 4:59:59",0,0,0,0
1150,81,1500.0,101,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1151,82,1500.0,102,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1152,83,1500.0,111,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1153,84,1500.0,109,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1154,85,1500.0,112,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1155,351,1500.0,8004,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1156,352,1500.0,8005,80,"2022/04/24 05:00:00","2022/04/30 04:59:59",0,0,0,0
1157,37,2000.0,109,30,"2022/04/25 5:00:00","2022/04/30 04:59:59",0,0,0,0
1158,38,2000.0,112,30,"2022/04/25 5:00:00","2022/04/30 04:59:59",0,0,0,0
1159,31,2000.0,101,30,"2022/04/25 5:00:00","2022/04/30 04:59:59",0,0,0,0
1160,41,2000.0,101,40,"2022/04/25 5:00:00","2022/04/30 04:59:59",0,0,0,0
1161,34,2000.0,103,30,"2022/04/25 5:00:00","2022/05/06 04:59:59",0,0,0,0
1162,44,2000.0,103,40,"2022/04/25 5:00:00","2022/05/06 04:59:59",0,0,0,0
1163,251,1500.0,7004,80,"2022/04/18 12:00:00","2022/04/25 20:59:59",0,0,0,0
1164,252,1500.0,7005,80,"2022/04/18 12:00:00","2022/04/25 20:59:59",0,0,0,0
1165,251,1500.0,7004,80,"2022/05/16 12:00:00","2022/05/23 20:59:59",0,0,0,0
1166,252,1500.0,7005,80,"2022/05/16 12:00:00","2022/05/23 20:59:59",0,0,0,0
1167,151,1500.0,6004,80,"2022/06/30 12:00:00","2022/07/14 20:59:59",0,0,0,0
1168,152,1500.0,6005,80,"2022/06/30 12:00:00","2022/07/14 20:59:59",0,0,0,0
1169,32,3000.0,102,30,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0,5
1171,42,2000.0,102,40,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0,5
1173,12,50.0,102,11,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0,1
1174,82,3000.0,102,81,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0,1
1175,82,2000.0,102,80,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0,2
1176,31,3000.0,101,30,"2022/05/06 5:00:00","2022/05/11 4:59:59",0,0,0,6
1178,41,2000.0,101,40,"2022/05/06 5:00:00","2022/05/11 4:59:59",0,0,0,6
1180,11,50.0,101,11,"2022/05/06 5:00:00","2022/05/11 4:59:59",0,0,0,3
1181,81,3000.0,101,81,"2022/05/06 5:00:00","2022/05/11 4:59:59",0,0,0,3
1182,81,2000.0,101,80,"2022/05/06 5:00:00","2022/05/11 4:59:59",0,0,0,4
1187,39,2000.0,111,30,"2022/05/11 5:00:00","2022/05/15 4:59:59",0,0,0,0
1188,49,2000.0,111,40,"2022/05/11 5:00:00","2022/05/15 4:59:59",0,0,0,0
1189,37,2000.0,109,30,"2022/05/11 5:00:00","2022/05/15 4:59:59",0,0,0,0
1190,38,2000.0,112,30,"2022/05/11 5:00:00","2022/05/15 4:59:59",0,0,0,0
1191,31,3000.0,101,30,"2022/05/15 5:00:00","2022/05/20 4:59:59",0,0,0,0
