command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
3912008,3912,21,vo_wac_220325,vo_wac_220325_000,0,0,"","","",""
3912009,3912,11,106511,"オラァ！　これでどうだ！\nよし、いい感じに\n仕上がったんじゃないか？",10,1,1,0,0,0.5
3912010,3912,91,0,"","","","","","",""
3912011,3912,21,vo_wac_220325,vo_wac_220325_001,0,0,"","","",""
3912012,3912,11,106511,"しっかし、壁に絵を描くなんて\n思い切ったことをするもんだね。\n楽しかったし、街のために働くってのも\nたまになら悪くないからいいけどさ。",10,1,1,0,0,0.5
3912013,3912,91,0,"","","","","","",""
3912014,3912,22,0,0,"","","","","",""
3913001,3913,3,106511,wac_idle_smile,1,"","",0.2,"",""
3913002,3913,3,111,wac_no_items,1,"","",0.2,"",""
3913003,3913,2,106511,200,-340,0,"","","",""
3913004,3913,2,111,200,-340,0,"","","",""
3913005,3913,32,1,0,"","","","","",""
3913006,3913,32,2,1,"","","","","",""
3913007,3913,32,11,0,"","","","","",""
3913008,3913,91,0,"","","","","","",""
4011001,4011,1,1,106611,202,-108,-325,2,0,wac_default_bot_01
4011002,4011,5,1,111,201,-108,-325,2,0,wac_default_05
4011003,4011,31,3,3,0,0,1,1,"",""
4011004,4011,31,2,2,0,0,1,0,"",""
4011005,4011,31,13,13,0,0,1,0,"",""
4011006,4011,3,106611,wac_paint_bot_01,0,"",0,0.2,"",""
4011007,4011,3,111,wac_paint_05,0,"",0,0.2,"",""
4011008,4011,93,0,0,"","","","","",""
4011009,4011,32,13,1,"","","","","",""
4011010,4011,23,se_10035700,se_10035700_brush,0,"","","","",""
4011011,4011,131,1,"","","","","","",""
4012001,4012,3,106611,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
4012002,4012,3,111,wac_no_items,1,"","",0.2,"",""
4012003,4012,2,106611,200,-340,0,"","","",""
4012004,4012,2,111,200,-340,0,"","","",""
4012005,4012,32,3,0,"","","","","",""
4012006,4012,32,2,1,"","","","","",""
4012007,4012,32,13,0,"","","","","",""
4012008,4012,21,vo_wac_220326,vo_wac_220326_000,0,0,"","","",""
4012009,4012,11,106611,"このっ、このやろっ！\nここをこうしてフィニ～ッシュ！\nふぅ。ボスへの怒り……じゃなくて\n街への想いを込めた傑作ができたです。",10,1,1,0,0,0.5
4012010,4012,91,0,"","","","","","",""
4012011,4012,21,vo_wac_220326,vo_wac_220326_001,0,0,"","","",""
4012012,4012,11,106611,"これも立派な下克上への道。\nバレない所から少しずつ……って！\nあそこに居るのはボス！？\nこうしちゃいられない！　逃げるです！",10,1,1,0,0,0.5
4012013,4012,91,0,"","","","","","",""
4012014,4012,22,0,0,"","","","","",""
4013001,4013,3,106611,wac_idle_wish,1,"","",0.2,"",""
4013002,4013,3,111,wac_no_items,1,"","",0.2,"",""
4013003,4013,2,106611,200,-340,0,"","","",""
4013004,4013,2,111,200,-340,0,"","","",""
4013005,4013,32,3,0,"","","","","",""
4013006,4013,32,2,1,"","","","","",""
4013007,4013,32,13,0,"","","","","",""
4013008,4013,91,0,"","","","","","",""
4111001,4111,1,1,103311,202,-108,-325,2,0,wac_default_bot_01
4111002,4111,5,1,111,201,-108,-325,2,0,wac_default_05
4111003,4111,31,3,3,0,0,1,1,"",""
4111004,4111,31,2,2,0,0,1,0,"",""
4111005,4111,31,13,13,0,0,1,0,"",""
4111006,4111,3,103311,wac_paint_bot_01,0,"",0,0.2,"",""
4111007,4111,3,111,wac_paint_05,0,"",0,0.2,"",""
4111008,4111,93,0,0,"","","","","",""
4111009,4111,32,13,1,"","","","","",""
4111010,4111,23,se_10035700,se_10035700_brush,0,"","","","",""
4111011,4111,131,1,"","","","","","",""
4112001,4112,3,103311,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
4112002,4112,3,111,wac_no_items,1,"","",0.2,"",""
4112003,4112,2,103311,200,-340,0,"","","",""
4112004,4112,2,111,200,-340,0,"","","",""
4112005,4112,32,3,0,"","","","","",""
4112006,4112,32,2,1,"","","","","",""
4112007,4112,32,13,0,"","","","","",""
4112008,4112,21,vo_wac_220327,vo_wac_220327_000,0,0,"","","",""
4112009,4112,11,103311,"牧場の仕事で柵を塗ったりすっけど、\n絵を描くってのはなかなかねぇから\n苦労したべ。",10,1,1,0,0,0.5
4112010,4112,91,0,"","","","","","",""
4112011,4112,21,vo_wac_220327,vo_wac_220327_001,0,0,"","","",""
4112012,4112,11,103311,"その割にはよく描けたと思うけんど……\nどうだべ？　牧場に来てくれる人たちが\nこの絵を見てほっこりしてくれると\nうれしいなぁ。",10,1,1,0,0,0.5
4112013,4112,91,0,"","","","","","",""
4112014,4112,22,0,0,"","","","","",""
4113001,4113,3,103311,wac_idle_smile,1,"","",0.2,"",""
4113002,4113,3,111,wac_no_items,1,"","",0.2,"",""
4113003,4113,2,103311,200,-340,0,"","","",""
4113004,4113,2,111,200,-340,0,"","","",""
4113005,4113,32,3,0,"","","","","",""
4113006,4113,32,2,1,"","","","","",""
4113007,4113,32,13,0,"","","","","",""
4113008,4113,91,0,"","","","","","",""
4211001,4211,1,1,105211,202,419,-212.75,2,0,wac_default_11
4211002,4211,5,1,111,201,419,-212.75,2,0,wac_default_12
4211003,4211,31,1,1,527,0,1,1,"",""
4211004,4211,31,10,10,0,0,1,0,"",""
4211005,4211,31,11,11,527,0,1,0,"",""
4211006,4211,31,14,14,0,0,1,0,"",""
4211007,4211,31,18,18,0,0,1,0,"",""
4211008,4211,3,105211,wac_paint_11,0,"",0,0.2,"",""
4211009,4211,3,111,wac_paint_12,0,"",0,0.2,"",""
4211010,4211,93,0.3,0,"","","","","",""
4211011,4211,32,11,1,"","","","","",""
4211012,4211,23,se_10035700,se_10035700_roller,0,"","","","",""
4211013,4211,131,1,"","","","","","",""
4212001,4212,32,14,1,"","","","","",""
4212002,4212,32,18,1,"","","","","",""
4212003,4212,3,105211,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
4212004,4212,3,111,wac_no_items,1,"","",0.2,"",""
4212005,4212,2,105211,287,-357,0,"","","",""
4212006,4212,2,111,287,-357,0,"","","",""
4212007,4212,32,1,0,"","","","","",""
4212008,4212,32,10,1,"","","","","",""
4212009,4212,32,11,0,"","","","","",""
4212010,4212,93,1.8,0,"","","","","",""
4212011,4212,21,vo_wac_220328,vo_wac_220328_000,0,0,"","","",""
4212012,4212,11,105211,"と～～ってもかわいい絵が描けたわ♪\n城壁にこんな絵が描いてあれば、\nランドソルが素敵な場所って\n伝わるわよね♪",10,1,1,0,0,0.5
4212013,4212,91,0,"","","","","","",""
4212014,4212,21,vo_wac_220328,vo_wac_220328_001,0,0,"","","",""
4212015,4212,11,105211,"大切な人たちが居る街を明るくする\nお手伝いができて、とっても幸せ。\nみんなもあったかい気持ちに\nなってくれたらうれしいわ。",10,1,1,0,0,0.5
4212016,4212,91,0,"","","","","","",""
4212017,4212,22,0,0,"","","","","",""
4213001,4213,32,14,0,"","","","","",""
4213002,4213,32,18,1,"","","","","",""
4213003,4213,3,105211,wac_idle_wish,1,"","",0.2,"",""
4213004,4213,3,111,wac_no_items,1,"","",0.2,"",""
4213005,4213,2,105211,287,-357,0,"","","",""
4213006,4213,2,111,287,-357,0,"","","",""
4213007,4213,32,1,0,"","","","","",""
4213008,4213,32,10,1,"","","","","",""
4213009,4213,32,11,0,"","","","","",""
4213010,4213,91,0,"","","","","","",""
4311001,4311,1,1,103811,202,-108,-212.75,2,0,wac_default_01
4311002,4311,5,1,111,201,-108,-212.75,2,0,wac_default_02
4311003,4311,31,1,1,0,0,1,1,"",""
4311004,4311,31,2,2,0,0,1,0,"",""
4311005,4311,31,11,11,0,0,1,0,"",""
4311006,4311,3,103811,wac_paint_01,0,"",0,0.2,"",""
4311007,4311,3,111,wac_paint_02,0,"",0,0.2,"",""
4311008,4311,93,0,0,"","","","","",""
4311009,4311,32,11,1,"","","","","",""
4311010,4311,23,se_10035700,se_10035700_brush,0,"","","","",""
4311011,4311,13,103811,300,"","","","","",""
4311012,4311,131,1,"","","","","","",""
4312001,4312,3,103811,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
4312002,4312,3,111,wac_no_items,1,"","",0.2,"",""
4312003,4312,2,103811,200,-340,0,"","","",""
4312004,4312,2,111,200,-340,0,"","","",""
4312005,4312,32,1,0,"","","","","",""
4312006,4312,32,2,1,"","","","","",""
4312007,4312,32,11,0,"","","","","",""
4312008,4312,21,vo_wac_220329,vo_wac_220329_000,0,0,"","","",""
4312009,4312,11,103811,"ゆっくり、時間をかけちゃいましたけど\nこれで完成、です。\nふふっ、絵を描くのって楽しいですね。",10,1,1,0,0,0.5
4312010,4312,91,0,"","","","","","",""
4312011,4312,21,vo_wac_220329,vo_wac_220329_001,0,0,"","","",""
4312012,4312,11,103811,"これができたら\n私も、ときどき見に来ようと思います。\nこの楽しさを思い出しながら\nのんびりできたらいいと思うんです。",10,1,1,0,0,0.5
4312013,4312,91,0,"","","","","","",""
4312014,4312,22,0,0,"","","","","",""
4313001,4313,3,103811,wac_idle_wish,1,"","",0.2,"",""
4313002,4313,3,111,wac_no_items,1,"","",0.2,"",""
4313003,4313,2,103811,200,-340,0,"","","",""
4313004,4313,2,111,200,-340,0,"","","",""
4313005,4313,32,1,0,"","","","","",""
4313006,4313,32,2,1,"","","","","",""
4313007,4313,32,11,0,"","","","","",""
4313008,4313,91,0,"","","","","","",""
4411001,4411,1,1,102611,202,-108,-212.75,2,0,wac_default_01
4411002,4411,5,1,111,201,-108,-212.75,2,0,wac_default_03
4411003,4411,31,1,1,0,0,1,1,"",""
4411004,4411,31,2,2,0,0,1,0,"",""
4411005,4411,31,11,11,0,0,1,0,"",""
4411006,4411,3,102611,wac_paint_01,0,"",0,0.2,"",""
4411007,4411,3,111,wac_paint_03,0,"",0,0.2,"",""
4411008,4411,93,0,0,"","","","","",""
4411009,4411,32,11,1,"","","","","",""
4411010,4411,23,se_10035700,se_10035700_brush,0,"","","","",""
4411011,4411,13,102611,300,"","","","","",""
4411012,4411,131,1,"","","","","","",""
4412001,4412,3,102611,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
4412002,4412,3,111,wac_no_items,1,"","",0.2,"",""
4412003,4412,2,102611,200,-340,0,"","","",""
4412004,4412,2,111,200,-340,0,"","","",""
4412005,4412,32,1,0,"","","","","",""
4412006,4412,32,2,1,"","","","","",""
4412007,4412,32,11,0,"","","","","",""
4412008,4412,21,vo_wac_220330,vo_wac_220330_000,0,0,"","","",""
4412009,4412,11,102611,"は～めんどくさかった。\nまったく、壁に絵を描くなんて\nそんなことあたしに\nやらせるんじゃないよ。",10,1,1,0,0,0.5
4412010,4412,91,0,"","","","","","",""
4412011,4412,21,vo_wac_220330,vo_wac_220330_001,0,0,"","","",""
4412012,4412,11,102611,"ん～でもまっひ～もみんなも\n楽しそうだったし、一緒に\nできたのはうれしかった、かな？\nとりあえずあたしは寝るよ。おやすみ。",10,1,1,0,0,0.5
4412013,4412,91,0,"","","","","","",""
4412014,4412,22,0,0,"","","","","",""
4413001,4413,3,102611,wac_idle_sleep,1,"","",0.2,"",""
4413002,4413,3,111,wac_no_items,1,"","",0.2,"",""
4413003,4413,2,102611,200,-340,0,"","","",""
4413004,4413,2,111,200,-340,0,"","","",""
4413005,4413,32,1,0,"","","","","",""
4413006,4413,32,2,1,"","","","","",""
4413007,4413,32,11,0,"","","","","",""
4413008,4413,91,0,"","","","","","",""
4511001,4511,1,1,106011,204,-167,-325,2,0,wac_default_bot_31
4511002,4511,1,1,105811,202,230,-325,2,0,wac_default_51
4511003,4511,1,1,106411,256,-330,-350,2,0,wac_default_bot_81
4511004,4511,1,1,105911,254,340,-350,2,0,wac_default_bot_91
4511005,4511,5,1,111,203,-167,-325,2,0,wac_default_34
4511006,4511,5,1,113,201,230,-325,2,0,wac_default_bot_52
4511007,4511,5,1,114,255,-330,-350,2,0,wac_default_81
4511008,4511,5,1,115,253,340,-350,2,0,wac_default_93
4511009,4511,13,106411,300,"","","","","",""
4511010,4511,13,105911,300,"","","","","",""
4511011,4511,13,105811,300,"","","","","",""
4511012,4511,13,106011,300,"","","","","",""
4511013,4511,31,6,6,0,0,1,1,"",""
4511014,4511,31,10,10,0,0,1,0,"",""
4511015,4511,31,17,17,0,0,1,0,"",""
4511016,4511,3,106011,wac_paint_bot_31,0,"",0,0.2,"",""
4511017,4511,3,111,wac_paint_bot_34,0,"",0,0.2,"",""
4511018,4511,3,105811,wac_paint_bot_51,0,"",0,0.2,"",""
4511019,4511,3,113,wac_paint_bot_52,0,"",0,0.2,"",""
4511020,4511,3,106411,wac_paint_bot_81,0,"",0,0.2,"",""
4511021,4511,3,114,wac_paint_81,0,"",0,0.2,"",""
4511022,4511,3,105911,wac_paint_bot_91,0,"",0,0.2,"",""
4511023,4511,3,115,wac_paint_93,0,"",0,0.2,"",""
4511024,4511,93,0,0,"","","","","",""
4511025,4511,32,17,1,"","","","","",""
4511026,4511,23,se_common,se_sys_login_birthday_calendar_smallbrush,0,"","","","",""
4511027,4511,131,1,"","","","","","",""
4512001,4512,3,106411,wac_idle_smile_L,1,"","",0,"",""
4512002,4512,3,105911,wac_idle_wish_L,1,"","",0,"",""
4512003,4512,3,105811,wac_idle_kyapi,1,"","",0,"",""
4512004,4512,3,106011,wac_idle_doya,1,"","",0,"",""
4512005,4512,3,111,wac_no_items,1,"","",0,"",""
4512006,4512,3,113,wac_no_items,1,"","",0,"",""
4512007,4512,3,114,wac_no_items,1,"","",0,"",""
4512008,4512,3,115,wac_no_items,1,"","",0,"",""
4512009,4512,2,106411,-335,-360,0,"","","",""
4512010,4512,2,105911,-190,-335,0,"","","",""
4512011,4512,2,105811,190,-335,0,"","","",""
4512012,4512,2,106011,350,-360,0,"","","",""
4512013,4512,2,111,-335,-360,0,"","","",""
4512014,4512,2,113,-190,-335,0,"","","",""
4512015,4512,2,114,190,-335,0,"","","",""
4512016,4512,2,115,350,-360,0,"","","",""
4512017,4512,32,6,0,"","","","","",""
4512018,4512,32,10,1,"","","","","",""
4512019,4512,32,17,0,"","","","","",""
4512020,4512,3,105811,wac_talk_kyapi_in,0,wac_talk_kyapi_loop,1,0.2,"",""
4512021,4512,21,vo_wac_220331,vo_wac_220331_000,0,0,"","","",""
4512022,4512,11,105811,"ふぅ。今日のお絵かき終了です。\n今日もいい感じに描けました！\nやばいですね☆",10,1,1,0,0,0.5
4512023,4512,91,0,"","","","","","",""
4512024,4512,3,105811,wac_idle_kyapi,1,"",1,0.2,"",""
4512025,4512,3,106011,wac_talk_doya_in,0,wac_talk_doya_loop,1,0.2,"",""
4512026,4512,21,vo_wac_220331,vo_wac_220331_001,0,0,"","","",""
4512027,4512,11,106011,"はぁ～っ、疲れたぁ……\nでも、苦労したぶん\nいい仕上がりになったんじゃない？\nそれなりに楽しかったし。",10,1,1,0,0,0.5
4512028,4512,91,0,"","","","","","",""
4512029,4512,3,106011,wac_idle_doya,1,"",1,0.2,"",""
4512030,4512,3,106411,wac_talk_smile_in_L,0,wac_talk_smile_loop_L,1,0.2,"",""
4512031,4512,21,vo_wac_220331,vo_wac_220331_002,0,0,"","","",""
4512032,4512,11,106411,"そうね、とっても楽しかったわ！\n時間を忘れて熱中しちゃったもの。",10,1,1,0,0,0.5
4512033,4512,91,0,"","","","","","",""
4512034,4512,3,106411,wac_idle_smile_L,1,"",1,0.2,"",""
4512035,4512,3,105911,wac_talk_wish_in_L,0,wac_talk_wish_loop_L,1,0.2,"",""
4512036,4512,21,vo_wac_220331,vo_wac_220331_003,0,0,"","","",""
4512037,4512,11,105911,"きっとランドソルのかたがたにも\nお喜びいただけるはずです。\nそれでは、一仕事終えたことですし……\nお食事にいたしましょう♪",10,1,1,0,0,0.5
4512038,4512,91,0,"","","","","","",""
4512039,4512,22,0,0,"","","","","",""
4512040,4512,111,"","","","","","","",""
4513001,4513,3,106411,wac_idle_smile_L,1,"","",0.2,"",""
4513002,4513,3,105911,wac_idle_wish_L,1,"","",0.2,"",""
4513003,4513,3,105811,wac_idle_kyapi,1,"","",0.2,"",""
4513004,4513,3,106011,wac_idle_doya,1,"","",0.2,"",""
4513005,4513,3,111,wac_no_items,1,"","",0.2,"",""
4513006,4513,3,113,wac_no_items,1,"","",0.2,"",""
4513007,4513,3,114,wac_no_items,1,"","",0.2,"",""
4513008,4513,3,115,wac_no_items,1,"","",0.2,"",""
4513009,4513,2,106411,-335,-360,0,"","","",""
4513010,4513,2,105911,-190,-335,0,"","","",""
4513011,4513,2,105811,190,-335,0,"","","",""
4513012,4513,2,106011,350,-360,0,"","","",""
4513013,4513,2,111,-335,-360,0,"","","",""
4513014,4513,2,113,-190,-335,0,"","","",""
4513015,4513,2,114,190,-335,0,"","","",""
4513016,4513,2,115,350,-360,0,"","","",""
4513017,4513,32,6,0,"","","","","",""
4513018,4513,32,10,1,"","","","","",""
4513019,4513,32,17,0,"","","","","",""
4513020,4513,91,0,"","","","","","",""
4611001,4611,1,1,100411,202,-108,-212.75,2,0,wac_default_11
4611002,4611,5,1,111,201,-108,-212.75,2,0,wac_default_11
4611003,4611,31,1,1,0,0,1,1,"",""
4611004,4611,31,2,2,0,0,1,0,"",""
4611005,4611,31,11,11,0,0,1,0,"",""
4611006,4611,3,100411,wac_paint_11,0,"",0,0.2,"",""
4611007,4611,3,111,wac_paint_11,0,"",0,0.2,"",""
4611008,4611,93,0.3,0,"","","","","",""
4611009,4611,32,11,1,"","","","","",""
4611010,4611,23,se_10035700,se_10035700_roller,0,"","","","",""
4611011,4611,13,100411,300,"","","","","",""
4611012,4611,131,1,"","","","","","",""
4612001,4612,3,100411,wac_talk_kyapi_in,0,wac_talk_kyapi_loop,1,0.2,"",""
4612002,4612,3,111,wac_no_items,1,"","",0.2,"",""
4612003,4612,2,100411,200,-340,0,"","","",""
4612004,4612,2,111,200,-340,0,"","","",""
4612005,4612,32,1,0,"","","","","",""
4612006,4612,32,2,1,"","","","","",""
4612007,4612,32,11,0,"","","","","",""
4612008,4612,21,vo_wac_220401,vo_wac_220401_000,0,0,"","","",""
4612009,4612,11,100411,"あはははっ！\n描き放題って楽しいなー！",10,1,1,0,0,0.5
4612010,4612,91,0,"","","","","","",""
4612011,4612,21,vo_wac_220401,vo_wac_220401_001,0,0,"","","",""
4612012,4612,11,100411,"誰にも怒られないし\nじゃまもされないもんね♪\nえへへ、好きなだけ描けるって\n最高だね！",10,1,1,0,0,0.5
4612013,4612,91,0,"","","","","","",""
4612014,4612,22,0,0,"","","","","",""
4613001,4613,3,100411,wac_idle_kyapi,1,"","",0.2,"",""
4613002,4613,3,111,wac_no_items,1,"","",0.2,"",""
4613003,4613,2,100411,200,-340,0,"","","",""
4613004,4613,2,111,200,-340,0,"","","",""
4613005,4613,32,1,0,"","","","","",""
4613006,4613,32,2,1,"","","","","",""
4613007,4613,32,11,0,"","","","","",""
4613008,4613,91,0,"","","","","","",""
4711001,4711,1,1,103611,202,-108,-212.75,2,0,wac_default_01
4711002,4711,5,1,111,201,-108,-212.75,2,0,wac_default_01
4711003,4711,31,1,1,0,0,1,1,"",""
4711004,4711,31,2,2,0,0,1,0,"",""
4711005,4711,31,11,11,0,0,1,0,"",""
4711006,4711,3,103611,wac_paint_01,0,"",0,0.2,"",""
4711007,4711,3,111,wac_paint_01,0,"",0,0.2,"",""
4711008,4711,93,0,0,"","","","","",""
4711009,4711,32,11,1,"","","","","",""
4711010,4711,23,se_10035700,se_10035700_brush,0,"","","","",""
4711011,4711,13,103611,300,"","","","","",""
4711012,4711,131,1,"","","","","","",""
4712001,4712,3,103611,wac_talk_doya_in,0,wac_talk_doya_loop,1,0.2,"",""
4712002,4712,3,111,wac_no_items,1,"","",0.2,"",""
4712003,4712,2,103611,200,-340,0,"","","",""
4712004,4712,2,111,200,-340,0,"","","",""
4712005,4712,32,1,0,"","","","","",""
4712006,4712,32,2,1,"","","","","",""
4712007,4712,32,11,0,"","","","","",""
4712008,4712,21,vo_wac_220402,vo_wac_220402_000,0,0,"","","",""
4712009,4712,11,103611,"うん！　上手に描けました！\n公共事業って聞いたときは\n緊張しちゃったけど……\nやってみると、とっても楽しいな♪",10,1,1,0,0,0.5
4712010,4712,91,0,"","","","","","",""
4712011,4712,21,vo_wac_220402,vo_wac_220402_001,0,0,"","","",""
4712012,4712,11,103611,"芸術も大事な勉強だもんね。\nもっといい絵が描けるように\n帰ったら練習をしないと……！",10,1,1,0,0,0.5
4712013,4712,91,0,"","","","","","",""
4712014,4712,22,0,0,"","","","","",""
4713001,4713,3,103611,wac_idle_doya,1,"","",0.2,"",""
4713002,4713,3,111,wac_no_items,1,"","",0.2,"",""
4713003,4713,2,103611,200,-340,0,"","","",""
4713004,4713,2,111,200,-340,0,"","","",""
4713005,4713,32,1,0,"","","","","",""
4713006,4713,32,2,1,"","","","","",""
4713007,4713,32,11,0,"","","","","",""
4713008,4713,91,0,"","","","","","",""
4811001,4811,1,1,103611,202,-167,-80,2,0,wac_default_31
4811002,4811,1,1,100411,254,-64,-211,2,0,wac_default_41
4811003,4811,1,1,102011,252,230,-211,2,0,wac_default_51
4811004,4811,5,1,111,201,-167,-80,2,0,wac_default_32
4811005,4811,5,1,112,253,-64,-211,2,0,wac_default_47
4811006,4811,5,1,113,251,230,-211,2,0,wac_default_51
4811007,4811,13,102011,300,"","","","","",""
4811008,4811,13,103611,300,"","","","","",""
4811009,4811,13,100411,300,"","","","","",""
4811010,4811,31,9,9,0,0,1,1,"",""
4811011,4811,31,10,10,0,0,1,0,"",""
4811012,4811,31,16,16,0,0,1,0,"",""
4811013,4811,3,103611,wac_paint_31,0,"",0,0.2,"",""
4811014,4811,3,111,wac_paint_32,0,"",0,0.2,"",""
4811015,4811,3,100411,wac_paint_41,0,"",0,0.2,"",""
4811016,4811,3,112,wac_paint_47,0,"",0,0.2,"",""
4811017,4811,3,102011,wac_paint_51,0,"",0,0.2,"",""
4811018,4811,3,113,wac_paint_51,0,"",0,0.2,"",""
4811019,4811,93,0,0,"","","","","",""
4811020,4811,32,16,1,"","","","","",""
4811021,4811,23,se_common,se_sys_login_birthday_calendar_smallbrush,0,"","","","",""
4811022,4811,131,1,"","","","","","",""
4812001,4812,3,102011,wac_idle_smile,1,"","",0,"",""
4812002,4812,3,103611,wac_idle_doya_L,1,"","",0,"",""
4812003,4812,3,100411,wac_idle_kyapi,1,"","",0,"",""
4812004,4812,3,111,wac_no_items,1,"","",0,"",""
4812005,4812,3,112,wac_no_items,1,"","",0,"",""
4812006,4812,3,113,wac_no_items,1,"","",0,"",""
4812007,4812,2,102011,190,-335,0,"","","",""
4812008,4812,2,103611,-190,-360,0,"","","",""
4812009,4812,2,100411,350,-360,0,"","","",""
4812010,4812,2,111,190,-335,0,"","","",""
4812011,4812,2,112,-190,-360,0,"","","",""
4812012,4812,2,113,350,-360,0,"","","",""
4812013,4812,32,9,0,"","","","","",""
4812014,4812,32,10,1,"","","","","",""
4812015,4812,32,16,0,"","","","","",""
4812016,4812,3,102011,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
4812017,4812,21,vo_wac_220403,vo_wac_220403_000,0,0,"","","",""
4812018,4812,11,102011,"できたできた～♪\n今日のぶんもじょうずにかけたね！\nみんなでお絵描きするのたのしいな～♪",10,1,1,0,0,0.5
4812019,4812,91,0,"","","","","","",""
4812020,4812,3,102011,wac_idle_smile,1,"",1,0.2,"",""
4812021,4812,3,100411,wac_talk_kyapi_in,0,wac_talk_kyapi_loop,1,0.2,"",""
4812022,4812,21,vo_wac_220403,vo_wac_220403_001,0,0,"","","",""
4812023,4812,11,100411,"ねーねー！　せっかくこんなに\nすごいの描いたんだから、\nこのへんにリトルリリカルさんじょー！\nって、でっかく書いとこうよ～！",10,1,1,0,0,0.5
4812024,4812,91,0,"","","","","","",""
4812025,4812,3,100411,wac_idle_kyapi,1,"",1,0.2,"",""
4812026,4812,3,103611,wac_talk_sad_in_L,0,wac_talk_sad_loop_L,1,0.2,"",""
4812027,4812,21,vo_wac_220403,vo_wac_220403_002,0,0,"","","",""
4812028,4812,11,103611,"だ、ダメだよ、ミソギ！\nこれは公共事業なんだから……\nほら、ちゃんとお片付けもしないと。\nふたりとも、手伝って！",10,1,1,0,0,0.5
4812029,4812,91,0,"","","","","","",""
4812030,4812,22,0,0,"","","","","",""
4812031,4812,111,"","","","","","","",""
4813001,4813,3,102011,wac_idle_smile,1,"","",0.2,"",""
4813002,4813,3,103611,wac_idle_sad_L,1,"","",0.2,"",""
4813003,4813,3,100411,wac_idle_kyapi,1,"","",0.2,"",""
4813004,4813,3,111,wac_no_items,1,"","",0.2,"",""
4813005,4813,3,112,wac_no_items,1,"","",0.2,"",""
4813006,4813,3,113,wac_no_items,1,"","",0.2,"",""
4813007,4813,2,102011,190,-335,0,"","","",""
4813008,4813,2,103611,-190,-360,0,"","","",""
4813009,4813,2,100411,350,-360,0,"","","",""
4813010,4813,2,111,190,-335,0,"","","",""
4813011,4813,2,112,-190,-360,0,"","","",""
4813012,4813,2,113,350,-360,0,"","","",""
4813013,4813,32,9,0,"","","","","",""
4813014,4813,32,10,1,"","","","","",""
4813015,4813,32,16,0,"","","","","",""
4813016,4813,91,0,"","","","","","",""
4911001,4911,1,1,100111,202,-108,-212.75,2,0,wac_default_01
4911002,4911,5,1,111,201,-108,-212.75,2,0,wac_default_02
4911003,4911,31,1,1,0,0,1,1,"",""
4911004,4911,31,2,2,0,0,1,0,"",""
4911005,4911,31,11,11,0,0,1,0,"",""
4911006,4911,3,100111,wac_paint_01,0,"",0,0.2,"",""
4911007,4911,3,111,wac_paint_02,0,"",0,0.2,"",""
4911008,4911,93,0,0,"","","","","",""
4911009,4911,32,11,1,"","","","","",""
4911010,4911,23,se_10035700,se_10035700_brush,0,"","","","",""
4911011,4911,13,100111,300,"","","","","",""
4911012,4911,131,1,"","","","","","",""
4912001,4912,3,100111,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
4912002,4912,3,111,wac_no_items,1,"","",0.2,"",""
4912003,4912,2,100111,200,-340,0,"","","",""
4912004,4912,2,111,200,-340,0,"","","",""
4912005,4912,32,1,0,"","","","","",""
4912006,4912,32,2,1,"","","","","",""
4912007,4912,32,11,0,"","","","","",""
4912008,4912,21,vo_wac_220404,vo_wac_220404_000,0,0,"","","",""
4912009,4912,11,100111,"うんうん、いい感じ！\nお絵描きなんて久々にしたから\nちょっぴり不安だったけど、\nやってみると楽しいな～！",10,1,1,0,0,0.5
4912010,4912,91,0,"","","","","","",""
4912011,4912,21,vo_wac_220404,vo_wac_220404_001,0,0,"","","",""
4912012,4912,11,100111,"ユイちゃんやレイさんは\nどんな絵を描いたのかなぁ～？\nふふっ、あとで見に行ってみよう！",10,1,1,0,0,0.5
4912013,4912,91,0,"","","","","","",""
4912014,4912,22,0,0,"","","","","",""
4913001,4913,3,100111,wac_idle_smile,1,"","",0.2,"",""
4913002,4913,3,111,wac_no_items,1,"","",0.2,"",""
4913003,4913,2,100111,200,-340,0,"","","",""
4913004,4913,2,111,200,-340,0,"","","",""
4913005,4913,32,1,0,"","","","","",""
4913006,4913,32,2,1,"","","","","",""
4913007,4913,32,11,0,"","","","","",""
4913008,4913,91,0,"","","","","","",""
5011001,5011,1,1,100311,202,-167,-205,2,0,wac_default_31
5011002,5011,1,1,100111,254,-64,-350,2,0,wac_default_bot_41
5011003,5011,1,1,100211,252,230,-325,2,0,wac_default_51
5011004,5011,5,1,111,201,-167,-205,2,0,wac_default_31
5011005,5011,5,1,112,253,-64,-350,2,0,wac_default_43
5011006,5011,5,1,113,251,230,-325,2,0,wac_default_bot_54
5011007,5011,13,100211,300,"","","","","",""
5011008,5011,13,100311,300,"","","","","",""
5011009,5011,13,100111,300,"","","","","",""
