command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
14714072,14714,21,vo_wac_14714,vo_wac_14714_001,0,0,"","","",""
14714073,14714,11,100911,"ふっ、ルカには日ごろ世話になってる\nからな！　生誕を祝うのは当然だ！\nちなみに私はローソクを立てたぞ！\n見ろ、完璧なバランスだろう！？",10,1,1,0,0,0.5
14714074,14714,91,0,"","","","","","",""
14714075,14714,3,100911,wac_birthday_idle_doya,1,"","",0.2,"",""
14714076,14714,3,105611,wac_birthday_talk_smile,1,"","",0.2,"",""
14714077,14714,21,vo_wac_14714,vo_wac_14714_002,0,0,"","","",""
14714078,14714,11,105611,"ああ、たしかに、こいつはすごい。\nまるで絵の中から飛び出してきた\nみたいじゃないか……ありがとう。\n大切にいただくとするよ。",10,1,1,0,0,0.5
14714079,14714,91,0,"","","","","","",""
14714080,14714,3,105611,wac_birthday_talk_doya,1,"","",0.2,"",""
14714081,14714,21,vo_wac_14714,vo_wac_14714_003,0,0,"","","",""
14714082,14714,11,105611,"そら、アンタたちも食べな。\nせっかく用意してくれた\nごちそうなんだ。みんなで\n景気よく楽しもうじゃないか♪",10,1,1,0,0,0.5
14714083,14714,91,0,"","","","","","",""
14714084,14714,22,0,"","","","","","",""
16114001,16114,25,bgm_M321,bgm_M321_2C,"","","","","",""
16114002,16114,1,1,106811,250,-1000,-70,2,0,wac_birthday_idle_normal
16114003,16114,1,1,101111,256,230,-270,2,1,wac_birthday_idle_smile
16114004,16114,1,1,104911,257,410,-310,2,1,wac_birthday_idle_normal
16114005,16114,13,106811,300,"","","","","",""
16114006,16114,13,101111,300,"","","","","",""
16114007,16114,13,104911,300,"","","","","",""
16114008,16114,31,501,501,0,0,1,0,"",""
16114009,16114,31,600,600,0,0,1,1,"",""
16114010,16114,31,602,602,0,0,1,0,"",""
16114011,16114,31,603,603,0,0,1,0,"",""
16114012,16114,31,604,604,30,60,1,1,"",""
16114013,16114,31,613,613,0,0,1,1,"",""
16114014,16114,31,700,700,0,0,1,0,"",""
16114015,16114,31,701,701,0,0,1,0,"",""
16114016,16114,31,702,702,0,0,1,0,"",""
16114017,16114,31,800,800,0,0,1,0,"",""
16114018,16114,31,917,917,30,60,1,1,"",""
16114019,16114,93,1,"","","","","","",""
16114020,16114,3,104911,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
16114021,16114,93,0.1,"","","","","","",""
16114022,16114,3,101111,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
16114023,16114,93,0.3,"","","","","","",""
16114024,16114,3,106811,wac_birthday_run_01,1,"","",0.2,"",""
16114025,16114,2,106811,0,-70,3,"","","",""
16114026,16114,93,2.5,"","","","","","",""
16114027,16114,32,602,1,"","","","","",""
16114028,16114,93,0.6,"","","","","","",""
16114029,16114,32,501,1,"","","","","",""
16114030,16114,32,600,0,"","","","","",""
16114031,16114,32,613,0,"","","","","",""
16114032,16114,32,604,0,"","","","","",""
16114033,16114,32,701,1,"","","","","",""
16114034,16114,33,917,0,0,0.01,"","","",""
16114035,16114,3,106811,wac_birthday_blowout_01,0,wac_birthday_wish_01,1,0.2,0.2,""
16114036,16114,2,106811,-200,-330,0.01,"","","",""
16114037,16114,3,101111,wac_birthday_idle_smile,1,"","",0.2,"",""
16114038,16114,2,101111,180,-320,0.01,"","","",""
16114039,16114,3,104911,wac_birthday_idle_normal,1,"","",0.2,"",""
16114040,16114,2,104911,320,-340,0.01,"","","",""
16114041,16114,93,0,"","","","","","",""
16114042,16114,32,800,1,"","","","","",""
16114043,16114,93,0.7,"","","","","","",""
16114044,16114,32,702,1,"","","","","",""
16114045,16114,93,0.5,"","","","","","",""
16114046,16114,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
16114047,16114,32,701,0,"","","","","",""
16114048,16114,93,0.4,"","","","","","",""
16114049,16114,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
16114050,16114,32,700,1,"","","","","",""
16114051,16114,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
16114052,16114,3,101111,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
16114053,16114,93,0.1,"","","","","","",""
16114054,16114,3,104911,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
16114055,16114,93,2,"","","","","","",""
16114056,16114,131,1,"","","","","","",""
16114057,16114,21,vo_wac_16114,vo_wac_16114_000,0,0,"","","",""
16114058,16114,11,106811,"これはこれは……驚いたね。\n立派なケーキじゃないか。\nわざわざ用意してくれたんだ？\n嬉しいことしてくれるねえ。",10,1,1,0,0,0.5
16114059,16114,91,0,"","","","","","",""
16114060,16114,3,106811,wac_birthday_idle_normal,1,"","",0.2,"",""
16114061,16114,3,101111,wac_birthday_talk_smile,1,"","",0.2,"",""
16114062,16114,21,vo_wac_16114,vo_wac_16114_001,0,0,"","","",""
16114063,16114,11,101111,"マスターにはいつもお世話に\nなってますもんね♪\nお兄ちゃんと私たちみんなで\n作っちゃいました！",10,1,1,0,0,0.5
16114064,16114,91,0,"","","","","","",""
16114065,16114,3,101111,wac_birthday_idle_smile,1,"","",0.2,"",""
16114066,16114,3,104911,wac_birthday_talk_wish,1,"","",0.2,"",""
16114067,16114,21,vo_wac_16114,vo_wac_16114_002,0,0,"","","",""
16114068,16114,11,104911,"クレープ屋さんで培った技術を\nふんだんにつぎ込んだ\nお姉ちゃんと弟くんとの愛の傑作だよ！\nさぁ、マスター。食べて食べて。",10,1,1,0,0,0.5
16114069,16114,91,0,"","","","","","",""
16114070,16114,3,104911,wac_birthday_idle_wish,1,"","",0.2,"",""
16114071,16114,3,101111,wac_birthday_talk_doya,1,"","",0.2,"",""
16114072,16114,21,vo_wac_16114,vo_wac_16114_003,0,0,"","","",""
16114073,16114,11,101111,"妹も！　妹もいましたからね！\nお姉ちゃん！",10,1,1,0,0,0.5
16114074,16114,91,0,"","","","","","",""
16114075,16114,3,101111,wac_birthday_idle_doya,1,"","",0.2,"",""
16114076,16114,3,106811,wac_birthday_talk_smile,1,"","",0.2,"",""
16114077,16114,21,vo_wac_16114,vo_wac_16114_004,0,0,"","","",""
16114078,16114,11,106811,"はは、これはアタシだけじゃあ\n食べきれないなあ。\nもちろん、手伝ってくれるん\nだよね、少年？",10,1,1,0,0,0.5
16114079,16114,91,0,"","","","","","",""
16114080,16114,22,0,"","","","","","",""
16414001,16414,25,bgm_M321,bgm_M321_2C,"","","","","",""
16414002,16414,1,1,105311,250,-1000,-70,2,0,wac_birthday_idle_normal
16414003,16414,1,1,103011,256,170,-260,2,1,wac_birthday_idle_doya
16414004,16414,1,1,100811,259,270,-310,2,1,wac_birthday_idle_smile
16414005,16414,1,1,104511,257,400,-270,2,1,wac_birthday_idle_normal
16414006,16414,1,1,105511,258,500,-310,2,1,wac_birthday_idle_wish
16414007,16414,13,105311,300,"","","","","",""
16414008,16414,13,103011,300,"","","","","",""
16414009,16414,31,501,501,0,0,1,0,"",""
16414010,16414,31,600,600,0,0,1,1,"",""
16414011,16414,31,602,602,0,0,1,0,"",""
16414012,16414,31,603,603,0,0,1,0,"",""
16414013,16414,31,604,604,30,60,1,1,"",""
16414014,16414,31,613,613,0,0,1,1,"",""
16414015,16414,31,700,700,0,0,1,0,"",""
16414016,16414,31,701,701,0,0,1,0,"",""
16414017,16414,31,702,702,0,0,1,0,"",""
16414018,16414,31,800,800,0,0,1,0,"",""
16414019,16414,31,918,918,30,60,1,1,"",""
16414020,16414,93,1,"","","","","","",""
16414021,16414,3,100811,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
16414022,16414,3,103011,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
16414023,16414,93,0.1,"","","","","","",""
16414024,16414,3,104511,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
16414025,16414,3,105511,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
16414026,16414,93,0.3,"","","","","","",""
16414027,16414,3,105311,wac_birthday_run_01,1,"","",0.2,"",""
16414028,16414,2,105311,0,-70,3,"","","",""
16414029,16414,93,2.5,"","","","","","",""
16414030,16414,32,602,1,"","","","","",""
16414031,16414,93,0.6,"","","","","","",""
16414032,16414,32,501,1,"","","","","",""
16414033,16414,32,600,0,"","","","","",""
16414034,16414,32,613,0,"","","","","",""
16414035,16414,32,604,0,"","","","","",""
16414036,16414,32,701,1,"","","","","",""
16414037,16414,33,918,0,0,0.01,"","","",""
16414038,16414,3,105311,wac_birthday_blowout_03,0,wac_birthday_wish_01,1,0.2,0.2,""
16414039,16414,2,105311,-200,-330,0.01,"","","",""
16414040,16414,3,103011,wac_birthday_idle_doya,1,"","",0.2,"",""
16414041,16414,2,103011,150,-320,0.01,"","","",""
16414042,16414,3,100811,wac_birthday_idle_smile,1,"","",0.2,"",""
16414043,16414,2,100811,260,-360,0.01,"","","",""
16414044,16414,3,104511,wac_birthday_idle_normal,1,"","",0.2,"",""
16414045,16414,2,104511,390,-320,0.01,"","","",""
16414046,16414,3,105511,wac_birthday_idle_wish,1,"","",0.2,"",""
16414047,16414,2,105511,490,-340,0.01,"","","",""
16414048,16414,93,0,"","","","","","",""
16414049,16414,32,800,1,"","","","","",""
16414050,16414,93,0.7,"","","","","","",""
16414051,16414,32,702,1,"","","","","",""
16414052,16414,93,0.5,"","","","","","",""
16414053,16414,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
16414054,16414,32,701,0,"","","","","",""
16414055,16414,93,0.4,"","","","","","",""
16414056,16414,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
16414057,16414,32,700,1,"","","","","",""
16414058,16414,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
16414059,16414,3,103011,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
16414060,16414,3,104511,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
16414061,16414,93,0.1,"","","","","","",""
16414062,16414,3,100811,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
16414063,16414,93,0.1,"","","","","","",""
16414064,16414,3,105511,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
16414065,16414,93,2,"","","","","","",""
16414066,16414,131,1,"","","","","","",""
16414067,16414,21,vo_wac_16414,vo_wac_16414_000,0,0,"","","",""
16414068,16414,11,105311,"私の誕生日祝い、だと……？\nな、なんと巨大なケーキだ！\nそれにとんでもなく香しい匂いが……！\nこれを私のために……？",10,1,1,0,0,0.5
16414069,16414,91,0,"","","","","","",""
16414070,16414,3,105311,wac_birthday_idle_smile,1,"","",0.2,"",""
16414071,16414,3,103011,wac_birthday_talk_kyapi,1,"","",0.2,"",""
16414072,16414,21,vo_wac_16414,vo_wac_16414_001,0,0,"","","",""
16414073,16414,11,103011,"イエース！　スウィートなものを\nコレデモカとテンコ盛りにした、\nスペシャルスウィートケーキデス！\nお召し上がりクダサーイ！",10,1,1,0,0,0.5
16414074,16414,91,0,"","","","","","",""
16414075,16414,3,103011,wac_birthday_idle_kyapi,1,"","",0.2,"",""
16414076,16414,3,105311,wac_birthday_talk_sad,1,"","",0.2,"",""
16414077,16414,21,vo_wac_16414,vo_wac_16414_002,0,0,"","","",""
16414078,16414,11,105311,"いったいどれだけ砂糖を使ったんだ！？\n尋常じゃなく甘い匂いがする……\nくぅっ、甘味は控え目にと歯医者さんに\n言われたばかりなのに……！",10,1,1,0,0,0.5
16414079,16414,91,0,"","","","","","",""
16414080,16414,3,105311,wac_birthday_talk_doya,1,"","",0.2,"",""
16414081,16414,21,vo_wac_16414,vo_wac_16414_003,0,0,"","","",""
16414082,16414,11,105311,"し、しかし……部下の気持ちを\n無下にしてはいけないな！\nうむ、それなら完食もやむなしだ！\n早速いただくとしよう！",10,1,1,0,0,0.5
16414083,16414,91,0,"","","","","","",""
16414084,16414,22,0,"","","","","","",""
16614001,16614,25,bgm_M321,bgm_M321_2C,"","","","","",""
16614002,16614,1,1,102711,250,-1000,-70,2,0,wac_birthday_idle_normal
16614003,16614,1,1,105611,256,170,-260,2,1,wac_birthday_idle_smile
16614004,16614,1,1,100911,259,270,-310,2,1,wac_birthday_idle_doya
16614005,16614,1,1,105111,257,380,-270,2,1,wac_birthday_idle_normal
16614006,16614,1,1,101311,258,510,-310,2,1,wac_birthday_idle_kyapi
16614007,16614,13,102711,300,"","","","","",""
16614008,16614,13,105611,300,"","","","","",""
16614009,16614,31,501,501,0,0,1,0,"",""
16614010,16614,31,600,600,0,0,1,1,"",""
16614011,16614,31,602,602,0,0,1,0,"",""
16614012,16614,31,603,603,0,0,1,0,"",""
16614013,16614,31,604,604,30,60,1,1,"",""
16614014,16614,31,613,613,0,0,1,1,"",""
16614015,16614,31,700,700,0,0,1,0,"",""
16614016,16614,31,701,701,0,0,1,0,"",""
16614017,16614,31,702,702,0,0,1,0,"",""
16614018,16614,31,800,800,0,0,1,0,"",""
16614019,16614,31,919,919,30,60,1,1,"",""
16614020,16614,93,1,"","","","","","",""
16614021,16614,3,100911,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
16614022,16614,3,105611,wac_birthday_reaction_02,0,wac_birthday_reaction_03,1,0.2,0.2,""
16614023,16614,93,0.1,"","","","","","",""
16614024,16614,3,105111,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
16614025,16614,3,101311,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
16614026,16614,93,0.3,"","","","","","",""
16614027,16614,3,102711,wac_birthday_run_01,1,"","",0.2,"",""
16614028,16614,2,102711,0,-70,3,"","","",""
16614029,16614,93,2.5,"","","","","","",""
16614030,16614,32,602,1,"","","","","",""
16614031,16614,93,0.6,"","","","","","",""
16614032,16614,32,501,1,"","","","","",""
16614033,16614,32,600,0,"","","","","",""
16614034,16614,32,613,0,"","","","","",""
16614035,16614,32,604,0,"","","","","",""
16614036,16614,32,701,1,"","","","","",""
16614037,16614,33,919,0,0,0.01,"","","",""
16614038,16614,3,102711,wac_birthday_eriko_blowout_03,0,wac_birthday_eriko_wish_04,1,0.2,0.2,""
16614039,16614,2,102711,-200,-330,0.01,"","","",""
16614040,16614,3,105611,wac_birthday_idle_smile,1,"","",0.2,"",""
16614041,16614,2,105611,150,-320,0.01,"","","",""
16614042,16614,3,100911,wac_birthday_idle_doya,1,"","",0.2,"",""
16614043,16614,2,100911,250,-360,0.01,"","","",""
16614044,16614,3,105111,wac_birthday_idle_normal,1,"","",0.2,"",""
16614045,16614,2,105111,370,-320,0.01,"","","",""
16614046,16614,3,101311,wac_birthday_idle_kyapi,1,"","",0.2,"",""
16614047,16614,2,101311,490,-340,0.01,"","","",""
16614048,16614,93,0,"","","","","","",""
16614049,16614,32,800,1,"","","","","",""
16614050,16614,93,0.7,"","","","","","",""
16614051,16614,32,702,1,"","","","","",""
16614052,16614,93,0.5,"","","","","","",""
16614053,16614,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
16614054,16614,32,701,0,"","","","","",""
16614055,16614,93,0.4,"","","","","","",""
16614056,16614,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
16614057,16614,32,700,1,"","","","","",""
16614058,16614,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
16614059,16614,3,105611,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
16614060,16614,3,105111,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
16614061,16614,93,0.1,"","","","","","",""
16614062,16614,3,100911,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
16614063,16614,93,0.1,"","","","","","",""
16614064,16614,3,101311,wac_birthday_clap,0,wac_birthday_idle_kyapi,1,0.2,0.2,""
16614065,16614,93,2,"","","","","","",""
16614066,16614,131,1,"","","","","","",""
16614067,16614,21,vo_wac_16614,vo_wac_16614_000,0,0,"","","",""
16614068,16614,11,102711,"誕生、日……？\n私のですか？\nなぜそんなことを\n覚えているのですか？",10,1,1,0,0,0.5
16614069,16614,91,0,"","","","","","",""
16614070,16614,3,102711,wac_birthday_eriko_idle_wish,1,"","",0.2,"",""
16614071,16614,3,105611,wac_birthday_talk_doya,1,"","",0.2,"",""
16614072,16614,21,vo_wac_16614,vo_wac_16614_001,0,0,"","","",""
16614073,16614,11,105611,"なぜって、同じギルドの\nメンバーじゃないか。\nいつも身を挺して戦ってくれてる\nアンタに、心ばかりのお礼だよ。",10,1,1,0,0,0.5
16614074,16614,91,0,"","","","","","",""
16614075,16614,3,105611,wac_birthday_idle_doya,1,"","",0.2,"",""
16614076,16614,3,102711,wac_birthday_talk_normal,1,"","",0.2,"",""
16614077,16614,21,vo_wac_16614,vo_wac_16614_002,0,0,"","","",""
16614078,16614,11,102711,"………………そう、ですか。\nそれならありがたく\nいただくことにしましょう。",10,1,1,0,0,0.5
16614079,16614,91,0,"","","","","","",""
16614080,16614,3,102711,wac_birthday_talk_wish,1,"","",0.2,"",""
16614081,16614,21,vo_wac_16614,vo_wac_16614_003,0,0,"","","",""
16614082,16614,11,102711,"はむっ。\n……ふふ、甘い、ですね。\nまるであのおかたの優しさのよう。\n……ありがとうござい、ます。",10,1,1,0,0,0.5
16614083,16614,91,0,"","","","","","",""
16614084,16614,22,0,"","","","","","",""
